t,x,y,z
1.375000000000000007e-02,4.749675439273875477e-01,-1.562236608698731044e-01,0.000000000000000000e+00
1.380000000000000150e-02,4.747994193893770309e-01,-1.567338870426892850e-01,0.000000000000000000e+00
1.385000000000000120e-02,4.746307467493592891e-01,-1.572439322840329667e-01,0.000000000000000000e+00
1.390000000000000090e-02,4.744615262020478452e-01,-1.577537960051149102e-01,0.000000000000000000e+00
1.395000000000000059e-02,4.742917579427887165e-01,-1.582634776173553470e-01,0.000000000000000000e+00
1.400000000000000029e-02,4.741214421675598589e-01,-1.587729765323847020e-01,0.000000000000000000e+00
1.404999999999999999e-02,4.739505790729716117e-01,-1.592822921620443699e-01,0.000000000000000000e+00
1.410000000000000142e-02,4.737791688562659753e-01,-1.597914239183872986e-01,0.000000000000000000e+00
1.415000000000000112e-02,4.736072117153167227e-01,-1.603003712136787384e-01,0.000000000000000000e+00
1.420000000000000082e-02,4.734347078486286220e-01,-1.608091334603967415e-01,0.000000000000000000e+00
1.425000000000000051e-02,4.732616574553378808e-01,-1.613177100712331336e-01,0.000000000000000000e+00
1.430000000000000021e-02,4.730880607352115352e-01,-1.618261004590939578e-01,0.000000000000000000e+00
1.434999999999999991e-02,4.729139178886472838e-01,-1.623343040371002521e-01,0.000000000000000000e+00
1.440000000000000134e-02,4.727392291166733762e-01,-1.628423202185887431e-01,0.000000000000000000e+00
1.445000000000000104e-02,4.725639946209479469e-01,-1.633501484171123730e-01,0.000000000000000000e+00
1.450000000000000074e-02,4.723882146037594598e-01,-1.638577880464411884e-01,0.000000000000000000e+00
1.455000000000000043e-02,4.722118892680259861e-01,-1.643652385205629507e-01,0.000000000000000000e+00
1.460000000000000013e-02,4.720350188172950379e-01,-1.648724992536836353e-01,0.000000000000000000e+00
1.465000000000000156e-02,4.718576034557434573e-01,-1.653795696602283483e-01,0.000000000000000000e+00
1.470000000000000126e-02,4.716796433881771389e-01,-1.658864491548419084e-01,0.000000000000000000e+00
1.475000000000000096e-02,4.715011388200309184e-01,-1.663931371523895419e-01,0.000000000000000000e+00
1.480000000000000066e-02,4.713220899573677958e-01,-1.668996330679574092e-01,0.000000000000000000e+00
1.485000000000000035e-02,4.711424970068796014e-01,-1.674059363168536041e-01,0.000000000000000000e+00
1.490000000000000005e-02,4.709623601758857747e-01,-1.679120463146084319e-01,0.000000000000000000e+00
1.495000000000000148e-02,4.707816796723339192e-01,-1.684179624769754358e-01,0.000000000000000000e+00
1.500000000000000118e-02,4.706004557047993031e-01,-1.689236842199318689e-01,0.000000000000000000e+00
1.505000000000000088e-02,4.704186884824841375e-01,-1.694292109596793883e-01,0.000000000000000000e+00
1.510000000000000057e-02,4.702363782152181870e-01,-1.699345421126447764e-01,0.000000000000000000e+00
1.515000000000000027e-02,4.700535251134580483e-01,-1.704396770954806350e-01,0.000000000000000000e+00
1.519999999999999997e-02,4.698701293882866503e-01,-1.709446153250659683e-01,0.000000000000000000e+00
1.525000000000000140e-02,4.696861912514135873e-01,-1.714493562185069320e-01,0.000000000000000000e+00
1.530000000000000110e-02,4.695017109151747303e-01,-1.719538991931375549e-01,0.000000000000000000e+00
1.535000000000000080e-02,4.693166885925314502e-01,-1.724582436665201557e-01,0.000000000000000000e+00
1.540000000000000049e-02,4.691311244970711170e-01,-1.729623890564463973e-01,0.000000000000000000e+00
1.545000000000000019e-02,4.689450188430063782e-01,-1.734663347809376754e-01,0.000000000000000000e+00
1.549999999999999989e-02,4.687583718451751591e-01,-1.739700802582459238e-01,0.000000000000000000e+00
1.555000000000000132e-02,4.685711837190400519e-01,-1.744736249068540856e-01,0.000000000000000000e+00
1.560000000000000102e-02,4.683834546806885935e-01,-1.749769681454771131e-01,0.000000000000000000e+00
1.565000000000000072e-02,4.681951849468327098e-01,-1.754801093930624389e-01,0.000000000000000000e+00
1.570000000000000215e-02,4.680063747348082726e-01,-1.759830480687905874e-01,0.000000000000000000e+00
1.575000000000000011e-02,4.678170242625752651e-01,-1.764857835920759788e-01,0.000000000000000000e+00
1.580000000000000154e-02,4.676271337487173385e-01,-1.769883153825675681e-01,0.000000000000000000e+00
1.584999999999999951e-02,4.674367034124415898e-01,-1.774906428601495112e-01,0.000000000000000000e+00
1.590000000000000094e-02,4.672457334735780621e-01,-1.779927654449416641e-01,0.000000000000000000e+00
1.595000000000000237e-02,4.670542241525799665e-01,-1.784946825573006379e-01,0.000000000000000000e+00
1.600000000000000033e-02,4.668621756705231829e-01,-1.789963936178201320e-01,0.000000000000000000e+00
1.605000000000000177e-02,4.666695882491055936e-01,-1.794978980473315999e-01,0.000000000000000000e+00
1.609999999999999973e-02,4.664764621106476383e-01,-1.799991952669051931e-01,0.000000000000000000e+00
1.615000000000000116e-02,4.662827974780916485e-01,-1.805002846978502606e-01,0.000000000000000000e+00
1.619999999999999912e-02,4.660885945750011805e-01,-1.810011657617158765e-01,0.000000000000000000e+00
1.625000000000000056e-02,4.658938536255616270e-01,-1.815018378802917554e-01,0.000000000000000000e+00
1.630000000000000199e-02,4.656985748545792170e-01,-1.820023004756088358e-01,0.000000000000000000e+00
1.634999999999999995e-02,4.655027584874812385e-01,-1.825025529699398907e-01,0.000000000000000000e+00
1.640000000000000138e-02,4.653064047503153167e-01,-1.830025947858002211e-01,0.000000000000000000e+00
1.644999999999999934e-02,4.651095138697495246e-01,-1.835024253459482668e-01,0.000000000000000000e+00
1.650000000000000078e-02,4.649120860730720506e-01,-1.840020440733864671e-01,0.000000000000000000e+00
1.655000000000000221e-02,4.647141215881908649e-01,-1.845014503913617321e-01,0.000000000000000000e+00
1.660000000000000017e-02,4.645156206436336088e-01,-1.850006437233662482e-01,0.000000000000000000e+00
1.665000000000000160e-02,4.643165834685468729e-01,-1.854996234931379218e-01,0.000000000000000000e+00
1.669999999999999957e-02,4.641170102926965857e-01,-1.859983891246612953e-01,0.000000000000000000e+00
1.675000000000000100e-02,4.639169013464674030e-01,-1.864969400421681578e-01,0.000000000000000000e+00
1.680000000000000243e-02,4.637162568608621527e-01,-1.869952756701380170e-01,0.000000000000000000e+00
1.685000000000000039e-02,4.635150770675022236e-01,-1.874933954332989872e-01,0.000000000000000000e+00
1.690000000000000183e-02,4.633133621986268991e-01,-1.879912987566284277e-01,0.000000000000000000e+00
1.694999999999999979e-02,4.631111124870930795e-01,-1.884889850653534982e-01,0.000000000000000000e+00
1.700000000000000122e-02,4.629083281663749494e-01,-1.889864537849517967e-01,0.000000000000000000e+00
1.704999999999999918e-02,4.627050094705640881e-01,-1.894837043411522481e-01,0.000000000000000000e+00
1.710000000000000062e-02,4.625011566343687486e-01,-1.899807361599355482e-01,0.000000000000000000e+00
1.715000000000000205e-02,4.622967698931140790e-01,-1.904775486675349405e-01,0.000000000000000000e+00
1.720000000000000001e-02,4.620918494827411238e-01,-1.909741412904367441e-01,0.000000000000000000e+00
1.725000000000000144e-02,4.618863956398073789e-01,-1.914705134553812138e-01,0.000000000000000000e+00
1.729999999999999941e-02,4.616804086014858477e-01,-1.919666645893630119e-01,0.000000000000000000e+00
1.735000000000000084e-02,4.614738886055654299e-01,-1.924625941196320966e-01,0.000000000000000000e+00
1.740000000000000227e-02,4.612668358904495891e-01,-1.929583014736939994e-01,0.000000000000000000e+00
1.745000000000000023e-02,4.610592506951575742e-01,-1.934537860793110464e-01,0.000000000000000000e+00
1.750000000000000167e-02,4.608511332593226428e-01,-1.939490473645023860e-01,0.000000000000000000e+00
1.754999999999999963e-02,4.606424838231929497e-01,-1.944440847575452658e-01,0.000000000000000000e+00
1.760000000000000106e-02,4.604333026276303253e-01,-1.949388976869750878e-01,0.000000000000000000e+00
1.765000000000000249e-02,4.602235899141108866e-01,-1.954334855815865468e-01,0.000000000000000000e+00
1.770000000000000046e-02,4.600133459247242040e-01,-1.959278478704342130e-01,0.000000000000000000e+00
1.775000000000000189e-02,4.598025709021729690e-01,-1.964219839828328373e-01,0.000000000000000000e+00
1.779999999999999985e-02,4.595912650897729379e-01,-1.969158933483584062e-01,0.000000000000000000e+00
1.785000000000000128e-02,4.593794287314527658e-01,-1.974095753968486688e-01,0.000000000000000000e+00
1.789999999999999925e-02,4.591670620717535622e-01,-1.979030295584038035e-01,0.000000000000000000e+00
1.795000000000000068e-02,4.589541653558283363e-01,-1.983962552633869725e-01,0.000000000000000000e+00
1.800000000000000211e-02,4.587407388294422184e-01,-1.988892519424251271e-01,0.000000000000000000e+00
1.805000000000000007e-02,4.585267827389719608e-01,-1.993820190264096182e-01,0.000000000000000000e+00
1.810000000000000150e-02,4.583122973314056048e-01,-1.998745559464968347e-01,0.000000000000000000e+00
1.814999999999999947e-02,4.580972828543419806e-01,-2.003668621341087586e-01,0.000000000000000000e+00
1.820000000000000090e-02,4.578817395559911518e-01,-2.008589370209338809e-01,0.000000000000000000e+00
1.825000000000000233e-02,4.576656676851732497e-01,-2.013507800389275904e-01,0.000000000000000000e+00
1.830000000000000029e-02,4.574490674913186949e-01,-2.018423906203129503e-01,0.000000000000000000e+00
1.835000000000000173e-02,4.572319392244676983e-01,-2.023337681975813651e-01,0.000000000000000000e+00
1.839999999999999969e-02,4.570142831352704826e-01,-2.028249122034933849e-01,0.000000000000000000e+00
1.845000000000000112e-02,4.567960994749861170e-01,-2.033158220710788999e-01,0.000000000000000000e+00
1.850000000000000255e-02,4.565773884954827944e-01,-2.038064972336381953e-01,0.000000000000000000e+00
1.855000000000000052e-02,4.563581504492375540e-01,-2.042969371247425614e-01,0.000000000000000000e+00
1.860000000000000195e-02,4.561383855893359485e-01,-2.047871411782349049e-01,0.000000000000000000e+00
1.864999999999999991e-02,4.559180941694713218e-01,-2.052771088282302203e-01,0.000000000000000000e+00
1.870000000000000134e-02,4.556972764439453094e-01,-2.057668395091165892e-01,0.000000000000000000e+00
1.874999999999999931e-02,4.554759326676666720e-01,-2.062563326555554577e-01,0.000000000000000000e+00
1.880000000000000074e-02,4.552540630961518509e-01,-2.067455877024826361e-01,0.000000000000000000e+00
1.885000000000000217e-02,4.550316679855240243e-01,-2.072346040851087423e-01,0.000000000000000000e+00
1.890000000000000013e-02,4.548087475925131629e-01,-2.077233812389199519e-01,0.000000000000000000e+00
1.895000000000000157e-02,4.545853021744553080e-01,-2.082119185996784139e-01,0.000000000000000000e+00
1.899999999999999953e-02,4.543613319892930158e-01,-2.087002156034233336e-01,0.000000000000000000e+00
1.905000000000000096e-02,4.541368372955744137e-01,-2.091882716864712499e-01,0.000000000000000000e+00
1.910000000000000239e-02,4.539118183524531447e-01,-2.096760862854168961e-01,0.000000000000000000e+00
1.915000000000000036e-02,4.536862754196878678e-01,-2.101636588371335879e-01,0.000000000000000000e+00
1.920000000000000179e-02,4.534602087576425355e-01,-2.106509887787743340e-01,0.000000000000000000e+00
1.924999999999999975e-02,4.532336186272851730e-01,-2.111380755477719473e-01,0.000000000000000000e+00
1.930000000000000118e-02,4.530065052901884326e-01,-2.116249185818400991e-01,0.000000000000000000e+00
1.935000000000000261e-02,4.527788690085289280e-01,-2.121115173189738190e-01,0.000000000000000000e+00
1.940000000000000058e-02,4.525507100450869569e-01,-2.125978711974501889e-01,0.000000000000000000e+00
1.945000000000000201e-02,4.523220286632459453e-01,-2.130839796558287869e-01,0.000000000000000000e+00
1.949999999999999997e-02,4.520928251269927811e-01,-2.135698421329526586e-01,0.000000000000000000e+00
1.955000000000000140e-02,4.518630997009167594e-01,-2.140554580679486785e-01,0.000000000000000000e+00
1.959999999999999937e-02,4.516328526502099150e-01,-2.145408269002285206e-01,0.000000000000000000e+00
1.965000000000000080e-02,4.514020842406661904e-01,-2.150259480694889092e-01,0.000000000000000000e+00
1.970000000000000223e-02,4.511707947386815465e-01,-2.155108210157125614e-01,0.000000000000000000e+00
1.975000000000000019e-02,4.509389844112534629e-01,-2.159954451791687435e-01,0.000000000000000000e+00
1.980000000000000163e-02,4.507066535259806606e-01,-2.164798200004138529e-01,0.000000000000000000e+00
1.984999999999999959e-02,4.504738023510627687e-01,-2.169639449202922232e-01,0.000000000000000000e+00
1.990000000000000102e-02,4.502404311553000471e-01,-2.174478193799366521e-01,0.000000000000000000e+00
1.995000000000000245e-02,4.500065402080928867e-01,-2.179314428207689003e-01,0.000000000000000000e+00
2.000000000000000042e-02,4.497721297794419204e-01,-2.184148146845007188e-01,0.000000000000000000e+00
2.005000000000000185e-02,4.495372001399474682e-01,-2.188979344131342375e-01,0.000000000000000000e+00
2.009999999999999981e-02,4.493017515608089263e-01,-2.193808014489624647e-01,0.000000000000000000e+00
2.015000000000000124e-02,4.490657843138250449e-01,-2.198634152345703419e-01,0.000000000000000000e+00
2.020000000000000268e-02,4.488292986713933175e-01,-2.203457752128350766e-01,0.000000000000000000e+00
2.025000000000000064e-02,4.485922949065093146e-01,-2.208278808269267535e-01,0.000000000000000000e+00
2.030000000000000207e-02,4.483547732927671281e-01,-2.213097315203092497e-01,0.000000000000000000e+00
2.035000000000000003e-02,4.481167341043584273e-01,-2.217913267367406793e-01,0.000000000000000000e+00
2.040000000000000147e-02,4.478781776160725703e-01,-2.222726659202740873e-01,0.000000000000000000e+00
2.044999999999999943e-02,4.476391041032956597e-01,-2.227537485152579488e-01,0.000000000000000000e+00
2.050000000000000086e-02,4.473995138420110984e-01,-2.232345739663371409e-01,0.000000000000000000e+00
2.055000000000000229e-02,4.471594071087987010e-01,-2.237151417184532753e-01,0.000000000000000000e+00
2.060000000000000026e-02,4.469187841808341943e-01,-2.241954512168453928e-01,0.000000000000000000e+00
2.065000000000000169e-02,4.466776453358896060e-01,-2.246755019070507953e-01,0.000000000000000000e+00
2.069999999999999965e-02,4.464359908523322651e-01,-2.251552932349054625e-01,0.000000000000000000e+00
2.075000000000000108e-02,4.461938210091248580e-01,-2.256348246465447460e-01,0.000000000000000000e+00
2.080000000000000251e-02,4.459511360858249285e-01,-2.261140955884041737e-01,0.000000000000000000e+00
2.085000000000000048e-02,4.457079363625847668e-01,-2.265931055072198663e-01,0.000000000000000000e+00
2.090000000000000191e-02,4.454642221201506880e-01,-2.270718538500292039e-01,0.000000000000000000e+00
2.094999999999999987e-02,4.452199936398632540e-01,-2.275503400641716856e-01,0.000000000000000000e+00
2.100000000000000130e-02,4.449752512036563301e-01,-2.280285635972891800e-01,0.000000000000000000e+00
2.105000000000000274e-02,4.447299950940573621e-01,-2.285065238973270352e-01,0.000000000000000000e+00
2.110000000000000070e-02,4.444842255941866549e-01,-2.289842204125343283e-01,0.000000000000000000e+00
2.115000000000000213e-02,4.442379429877573171e-01,-2.294616525914647820e-01,0.000000000000000000e+00
2.120000000000000009e-02,4.439911475590744283e-01,-2.299388198829770413e-01,0.000000000000000000e+00
2.125000000000000153e-02,4.437438395930354273e-01,-2.304157217362357013e-01,0.000000000000000000e+00
2.129999999999999949e-02,4.434960193751292246e-01,-2.308923576007117229e-01,0.000000000000000000e+00
2.135000000000000092e-02,4.432476871914361460e-01,-2.313687269261831547e-01,0.000000000000000000e+00
2.140000000000000235e-02,4.429988433286275451e-01,-2.318448291627357438e-01,0.000000000000000000e+00
2.145000000000000032e-02,4.427494880739651917e-01,-2.323206637607634351e-01,0.000000000000000000e+00
2.150000000000000175e-02,4.424996217153017164e-01,-2.327962301709693427e-01,0.000000000000000000e+00
2.154999999999999971e-02,4.422492445410790562e-01,-2.332715278443658891e-01,0.000000000000000000e+00
2.160000000000000114e-02,4.419983568403296759e-01,-2.337465562322761092e-01,0.000000000000000000e+00
2.165000000000000258e-02,4.417469589026745691e-01,-2.342213147863334843e-01,0.000000000000000000e+00
2.170000000000000054e-02,4.414950510183243138e-01,-2.346958029584833294e-01,0.000000000000000000e+00
2.175000000000000197e-02,4.412426334780778503e-01,-2.351700202009827934e-01,0.000000000000000000e+00
2.179999999999999993e-02,4.409897065733225929e-01,-2.356439659664019970e-01,0.000000000000000000e+00
2.185000000000000137e-02,4.407362705960339300e-01,-2.361176397076243938e-01,0.000000000000000000e+00
2.189999999999999933e-02,4.404823258387748908e-01,-2.365910408778474361e-01,0.000000000000000000e+00
2.195000000000000076e-02,4.402278725946959792e-01,-2.370641689305832966e-01,0.000000000000000000e+00
2.200000000000000219e-02,4.399729111575343410e-01,-2.375370233196592573e-01,0.000000000000000000e+00
2.205000000000000016e-02,4.397174418216142633e-01,-2.380096034992187359e-01,0.000000000000000000e+00
2.210000000000000159e-02,4.394614648818458424e-01,-2.384819089237214529e-01,0.000000000000000000e+00
2.214999999999999955e-02,4.392049806337254836e-01,-2.389539390479445136e-01,0.000000000000000000e+00
2.220000000000000098e-02,4.389479893733352345e-01,-2.394256933269827969e-01,0.000000000000000000e+00
2.225000000000000241e-02,4.386904913973421194e-01,-2.398971712162494274e-01,0.000000000000000000e+00
2.230000000000000038e-02,4.384324870029983612e-01,-2.403683721714768573e-01,0.000000000000000000e+00
2.235000000000000181e-02,4.381739764881409371e-01,-2.408392956487170888e-01,0.000000000000000000e+00
2.239999999999999977e-02,4.379149601511905798e-01,-2.413099411043423681e-01,0.000000000000000000e+00
2.245000000000000120e-02,4.376554382911523877e-01,-2.417803079950460177e-01,0.000000000000000000e+00
2.250000000000000264e-02,4.373954112076148260e-01,-2.422503957778428807e-01,0.000000000000000000e+00
2.255000000000000060e-02,4.371348792007496709e-01,-2.427202039100699871e-01,0.000000000000000000e+00
2.260000000000000203e-02,4.368738425713116214e-01,-2.431897318493872473e-01,0.000000000000000000e+00
2.264999999999999999e-02,4.366123016206376328e-01,-2.436589790537778688e-01,0.000000000000000000e+00
2.270000000000000143e-02,4.363502566506471392e-01,-2.441279449815493552e-01,0.000000000000000000e+00
2.274999999999999939e-02,4.360877079638412201e-01,-2.445966290913337560e-01,0.000000000000000000e+00
2.280000000000000082e-02,4.358246558633026013e-01,-2.450650308420884993e-01,0.000000000000000000e+00
2.285000000000000225e-02,4.355611006526951545e-01,-2.455331496930970581e-01,0.000000000000000000e+00
2.290000000000000022e-02,4.352970426362631762e-01,-2.460009851039692275e-01,0.000000000000000000e+00
2.295000000000000165e-02,4.350324821188318314e-01,-2.464685365346422075e-01,0.000000000000000000e+00
2.299999999999999961e-02,4.347674194058061548e-01,-2.469358034453809636e-01,0.000000000000000000e+00
2.305000000000000104e-02,4.345018548031709393e-01,-2.474027852967789765e-01,0.000000000000000000e+00
2.310000000000000248e-02,4.342357886174904591e-01,-2.478694815497587134e-01,0.000000000000000000e+00
2.315000000000000044e-02,4.339692211559076918e-01,-2.483358916655722948e-01,0.000000000000000000e+00
2.320000000000000187e-02,4.337021527261446519e-01,-2.488020151058022433e-01,0.000000000000000000e+00
2.324999999999999983e-02,4.334345836365015581e-01,-2.492678513323620670e-01,0.000000000000000000e+00
2.330000000000000127e-02,4.331665141958563892e-01,-2.497333998074965922e-01,0.000000000000000000e+00
2.335000000000000270e-02,4.328979447136648839e-01,-2.501986599937830458e-01,0.000000000000000000e+00
2.340000000000000066e-02,4.326288754999602082e-01,-2.506636313541314443e-01,0.000000000000000000e+00
2.345000000000000209e-02,4.323593068653519556e-01,-2.511283133517850930e-01,0.000000000000000000e+00
2.350000000000000006e-02,4.320892391210267580e-01,-2.515927054503214189e-01,0.000000000000000000e+00
2.355000000000000149e-02,4.318186725787468982e-01,-2.520568071136524146e-01,0.000000000000000000e+00
2.359999999999999945e-02,4.315476075508508091e-01,-2.525206178060255269e-01,0.000000000000000000e+00
2.365000000000000088e-02,4.312760443502522967e-01,-2.529841369920239336e-01,0.000000000000000000e+00
2.370000000000000231e-02,4.310039832904403734e-01,-2.534473641365673768e-01,0.000000000000000000e+00
2.375000000000000028e-02,4.307314246854783701e-01,-2.539102987049127180e-01,0.000000000000000000e+00
2.380000000000000171e-02,4.304583688500044913e-01,-2.543729401626546038e-01,0.000000000000000000e+00
2.384999999999999967e-02,4.301848160992304826e-01,-2.548352879757259659e-01,0.000000000000000000e+00
2.390000000000000110e-02,4.299107667489420748e-01,-2.552973416103988535e-01,0.000000000000000000e+00
2.395000000000000254e-02,4.296362211154980404e-01,-2.557591005332847112e-01,0.000000000000000000e+00
2.400000000000000050e-02,4.293611795158302491e-01,-2.562205642113353776e-01,0.000000000000000000e+00
2.405000000000000193e-02,4.290856422674427795e-01,-2.566817321118433637e-01,0.000000000000000000e+00
2.409999999999999989e-02,4.288096096884122521e-01,-2.571426037024427957e-01,0.000000000000000000e+00
2.415000000000000133e-02,4.285330820973868304e-01,-2.576031784511097489e-01,0.000000000000000000e+00
2.420000000000000276e-02,4.282560598135863872e-01,-2.580634558261629685e-01,0.000000000000000000e+00
2.425000000000000072e-02,4.279785431568015053e-01,-2.585234352962644255e-01,0.000000000000000000e+00
2.430000000000000215e-02,4.277005324473936443e-01,-2.589831163304201489e-01,0.000000000000000000e+00
2.435000000000000012e-02,4.274220280062948074e-01,-2.594424983979806143e-01,0.000000000000000000e+00
2.440000000000000155e-02,4.271430301550065423e-01,-2.599015809686412992e-01,0.000000000000000000e+00
2.444999999999999951e-02,4.268635392156002184e-01,-2.603603635124435711e-01,0.000000000000000000e+00
2.450000000000000094e-02,4.265835555107163612e-01,-2.608188454997750760e-01,0.000000000000000000e+00
2.455000000000000238e-02,4.263030793635645410e-01,-2.612770264013705157e-01,0.000000000000000000e+00
2.460000000000000034e-02,4.260221110979222625e-01,-2.617349056883118141e-01,0.000000000000000000e+00
2.465000000000000177e-02,4.257406510381359088e-01,-2.621924828320296164e-01,0.000000000000000000e+00
2.469999999999999973e-02,4.254586995091189094e-01,-2.626497573043029554e-01,0.000000000000000000e+00
2.475000000000000117e-02,4.251762568363522954e-01,-2.631067285772604181e-01,0.000000000000000000e+00
2.480000000000000260e-02,4.248933233458840331e-01,-2.635633961233804778e-01,0.000000000000000000e+00
2.485000000000000056e-02,4.246098993643288577e-01,-2.640197594154924943e-01,0.000000000000000000e+00
2.490000000000000199e-02,4.243259852188673853e-01,-2.644758179267767129e-01,0.000000000000000000e+00
2.494999999999999996e-02,4.240415812372462789e-01,-2.649315711307654309e-01,0.000000000000000000e+00
2.500000000000000139e-02,4.237566877477776939e-01,-2.653870185013433303e-01,0.000000000000000000e+00
2.505000000000000282e-02,4.234713050793389444e-01,-2.658421595127482551e-01,0.000000000000000000e+00
2.510000000000000078e-02,4.231854335613716156e-01,-2.662969936395713777e-01,0.000000000000000000e+00
2.515000000000000221e-02,4.228990735238820631e-01,-2.667515203567584758e-01,0.000000000000000000e+00
2.520000000000000018e-02,4.226122252974405247e-01,-2.672057391396101544e-01,0.000000000000000000e+00
2.525000000000000161e-02,4.223248892131804544e-01,-2.676596494637822343e-01,0.000000000000000000e+00
2.529999999999999957e-02,4.220370656027990219e-01,-2.681132508052869734e-01,0.000000000000000000e+00
2.535000000000000100e-02,4.217487547985556695e-01,-2.685665426404930112e-01,0.000000000000000000e+00
2.540000000000000244e-02,4.214599571332726113e-01,-2.690195244461264790e-01,0.000000000000000000e+00
2.545000000000000040e-02,4.211706729403338345e-01,-2.694721956992712220e-01,0.000000000000000000e+00
2.550000000000000183e-02,4.208809025536851545e-01,-2.699245558773697984e-01,0.000000000000000000e+00
2.554999999999999979e-02,4.205906463078336599e-01,-2.703766044582238126e-01,0.000000000000000000e+00
2.560000000000000123e-02,4.202999045378470466e-01,-2.708283409199943592e-01,0.000000000000000000e+00
2.565000000000000266e-02,4.200086775793537841e-01,-2.712797647412030222e-01,0.000000000000000000e+00
2.570000000000000062e-02,4.197169657685422273e-01,-2.717308754007323190e-01,0.000000000000000000e+00
2.575000000000000205e-02,4.194247694421606720e-01,-2.721816723778262559e-01,0.000000000000000000e+00
2.580000000000000002e-02,4.191320889375165226e-01,-2.726321551520908826e-01,0.000000000000000000e+00
2.585000000000000145e-02,4.188389245924761251e-01,-2.730823232034949588e-01,0.000000000000000000e+00
2.590000000000000288e-02,4.185452767454644896e-01,-2.735321760123706203e-01,0.000000000000000000e+00
2.595000000000000084e-02,4.182511457354647355e-01,-2.739817130594139893e-01,0.000000000000000000e+00
2.600000000000000228e-02,4.179565319020176473e-01,-2.744309338256853970e-01,0.000000000000000000e+00
2.605000000000000024e-02,4.176614355852213967e-01,-2.748798377926106040e-01,0.000000000000000000e+00
2.610000000000000167e-02,4.173658571257313210e-01,-2.753284244419810234e-01,0.000000000000000000e+00
2.614999999999999963e-02,4.170697968647590348e-01,-2.757766932559541639e-01,0.000000000000000000e+00
2.620000000000000107e-02,4.167732551440724853e-01,-2.762246437170546853e-01,0.000000000000000000e+00
2.625000000000000250e-02,4.164762323059955640e-01,-2.766722753081747310e-01,0.000000000000000000e+00
2.630000000000000046e-02,4.161787286934072183e-01,-2.771195875125743169e-01,0.000000000000000000e+00
2.635000000000000189e-02,4.158807446497416738e-01,-2.775665798138823304e-01,0.000000000000000000e+00
2.639999999999999986e-02,4.155822805189877678e-01,-2.780132516960969746e-01,0.000000000000000000e+00
2.645000000000000129e-02,4.152833366456882280e-01,-2.784596026435862681e-01,0.000000000000000000e+00
2.650000000000000272e-02,4.149839133749400055e-01,-2.789056321410887662e-01,0.000000000000000000e+00
2.655000000000000068e-02,4.146840110523931089e-01,-2.793513396737140053e-01,0.000000000000000000e+00
2.660000000000000211e-02,4.143836300242507154e-01,-2.797967247269432800e-01,0.000000000000000000e+00
2.665000000000000008e-02,4.140827706372686712e-01,-2.802417867866301426e-01,0.000000000000000000e+00
2.670000000000000151e-02,4.137814332387551031e-01,-2.806865253390010140e-01,0.000000000000000000e+00
2.675000000000000294e-02,4.134796181765696410e-01,-2.811309398706557383e-01,0.000000000000000000e+00
2.680000000000000090e-02,4.131773257991234738e-01,-2.815750298685681385e-01,0.000000000000000000e+00
2.685000000000000234e-02,4.128745564553788494e-01,-2.820187948200867933e-01,0.000000000000000000e+00
2.690000000000000030e-02,4.125713104948486309e-01,-2.824622342129354258e-01,0.000000000000000000e+00
2.695000000000000173e-02,4.122675882675958525e-01,-2.829053475352136804e-01,0.000000000000000000e+00
2.699999999999999969e-02,4.119633901242332752e-01,-2.833481342753975674e-01,0.000000000000000000e+00
2.705000000000000113e-02,4.116587164159232204e-01,-2.837905939223400731e-01,0.000000000000000000e+00
2.710000000000000256e-02,4.113535674943766818e-01,-2.842327259652717153e-01,0.000000000000000000e+00
2.715000000000000052e-02,4.110479437118536583e-01,-2.846745298938013757e-01,0.000000000000000000e+00
2.720000000000000195e-02,4.107418454211618775e-01,-2.851160051979164667e-01,0.000000000000000000e+00
2.724999999999999992e-02,4.104352729756572393e-01,-2.855571513679839302e-01,0.000000000000000000e+00
2.730000000000000135e-02,4.101282267292427619e-01,-2.859979678947507375e-01,0.000000000000000000e+00
2.735000000000000278e-02,4.098207070363684146e-01,-2.864384542693440561e-01,0.000000000000000000e+00
2.740000000000000074e-02,4.095127142520307850e-01,-2.868786099832725256e-01,0.000000000000000000e+00
2.745000000000000218e-02,4.092042487317725796e-01,-2.873184345284262586e-01,0.000000000000000000e+00
2.750000000000000014e-02,4.088953108316822349e-01,-2.877579273970779505e-01,0.000000000000000000e+00
2.755000000000000157e-02,4.085859009083933624e-01,-2.881970880818828240e-01,0.000000000000000000e+00
2.760000000000000300e-02,4.082760193190846376e-01,-2.886359160758798503e-01,0.000000000000000000e+00
2.765000000000000097e-02,4.079656664214793005e-01,-2.890744108724919714e-01,0.000000000000000000e+00
2.770000000000000240e-02,4.076548425738442671e-01,-2.895125719655265439e-01,0.000000000000000000e+00
2.775000000000000036e-02,4.073435481349906850e-01,-2.899503988491766160e-01,0.000000000000000000e+00
2.780000000000000179e-02,4.073435481349905740e-01,-2.899503988491765605e-01,0.000000000000000000e+00
2.784999999999999976e-02,4.070317834642722676e-01,-2.903878910180205386e-01,0.000000000000000000e+00
2.790000000000000119e-02,4.067195489215861826e-01,-2.908250479670233535e-01,0.000000000000000000e+00
2.795000000000000262e-02,4.064068448673716638e-01,-2.912618691915371261e-01,0.000000000000000000e+00
